date,admin2,market,latitude,longitude,commodity,unit,currency,price
2021-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,140
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,35
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,45
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,64
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,55
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,130
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,46
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,62
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,130
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,65
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,64
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,40
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,64
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,40
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,60
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,64
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,40
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,47
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,66
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,47
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,66
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,125
2021-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,47
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,66
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2021-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,46
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,68
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,150
2021-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,50
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,70
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,150
2022-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,140
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,65
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,45
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,150
2022-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,140
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,68
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,44
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,160
2022-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,68
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,42
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,150
2022-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,44
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,69
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,46
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,150
2022-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,42
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,70
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,48
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2022-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,60
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,44
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,68
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,50
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2022-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,60
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,45
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,67
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,49
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,145
2022-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,155
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,51
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,78
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,62
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2022-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,60
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,50
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,78
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,62
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2022-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,51
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,75
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,62
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2022-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,50
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,72
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,60
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2022-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,50
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,74
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,62
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,130
2023-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,33
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,52
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,75
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,68
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,125
2023-02-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,168
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,31
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,50
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,75
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,79
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,125
2023-03-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,168
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,40
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,48
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,78
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,80
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,130
2023-04-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,55
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,80
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,80
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,125
2023-05-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,155
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,60
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,90
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,80
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,120
2023-06-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,150
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,62
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,95
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,78
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2023-07-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,65
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,93
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,80
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,135
2023-08-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,156
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,68
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,92
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,70
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2023-09-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,65
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,90
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,75
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2023-10-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,64
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,90
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,72
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2023-11-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,160
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,66
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,85
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,70
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,130
2023-12-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,170
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Potatoes (red),KG,NPR,50
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (coarse),KG,NPR,66
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Rice (medium grain),KG,NPR,92
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Wheat flour,KG,NPR,70
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Chickpeas,KG,NPR,140
2024-01-15,KAILALI,Dhangadhi,28.69304721,80.65638574,Lentils (broken),KG,NPR,180
2004-01-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-01-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,16
2004-04-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-04-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,17
2004-05-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-05-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2004-06-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-06-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,22
2004-07-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-07-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,22
2004-08-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-08-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,16
2004-09-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-09-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,22
2004-10-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-10-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,16
2004-11-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-11-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,18
2004-12-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2004-12-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,18
2005-01-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,18
2005-02-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2005-02-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-04-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2005-04-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,19
2005-05-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2005-05-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-06-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19
2005-06-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-07-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,19.5
2005-07-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-08-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21.5
2005-08-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-09-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,22
2005-09-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,21
2005-10-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2005-10-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,19
2005-11-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2005-11-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2005-12-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20
2005-12-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2006-01-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20
2006-01-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2006-02-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20
2006-02-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2006-03-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20
2006-03-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,20
2006-04-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2006-04-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,22
2006-05-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2006-05-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-06-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20.5
2006-06-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-07-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20
2006-07-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-08-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20.6
2006-08-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-09-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2006-09-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-10-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,20.8
2006-10-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,24
2006-11-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2006-11-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2006-12-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2006-12-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-01-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2007-01-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-02-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2007-02-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-03-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2007-03-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-04-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2007-04-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-05-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,21
2007-05-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-06-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,22
2007-06-15,KASKI,Kaski,28.266667,83.883333,Wheat flour,KG,NPR,26
2007-07-15,KASKI,Kaski,28.266667,83.883333,Rice (coarse),KG,NPR,22
